Date,LastTradePrice,Max,Min,AvgPrice,%chg,Volume,TurnoverBestMKD,TotalTurnoverMKD
3/28/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/27/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/24/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/23/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/22/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/21/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/20/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/17/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/16/2023,"61,00",,,"61,00","0,00",0,0.0,0
3/15/2023,"61,00",,,"61,00","0,00",0,0.0,0
